,SK_ID_CURR
21613,257071
21614,257073
21615,257076
21616,257084
21617,257088
21618,257102
21619,257118
21620,257119
21621,257120
21622,257131
21623,257145
21624,257150
21625,257154
21626,257169
21627,257192
21628,257200
21629,257204
21630,257205
21631,257213
21632,257216
21633,257219
21634,257232
21635,257234
21636,257244
21637,257251
21638,257255
21639,257260
21640,257263
21641,257267
21642,257277
21643,257293
21644,257294
21645,257304
21646,257307
21647,257312
21648,257324
21649,257325
21650,257326
21651,257353
21652,257354
21653,257369
21654,257372
21655,257375
21656,257388
21657,257393
21658,257395
21659,257399
21660,257406
21661,257409
21662,257437
21663,257441
21664,257442
21665,257473
21666,257476
21667,257477
21668,257483
21669,257500
21670,257506
21671,257508
21672,257511
21673,257514
21674,257527
21675,257528
21676,257545
21677,257546
21678,257548
21679,257551
21680,257564
21681,257565
21682,257567
21683,257572
21684,257575
21685,257577
21686,257578
21687,257585
21688,257589
21689,257590
21690,257594
21691,257596
21692,257614
21693,257618
21694,257624
21695,257632
21696,257638
21697,257644
21698,257650
21699,257653
21700,257660
21701,257663
21702,257665
21703,257677
21704,257678
21705,257690
21706,257700
21707,257711
21708,257712
21709,257715
21710,257718
21711,257720
21712,257740
21713,257748
21714,257765
21715,257768
21716,257777
21717,257778
21718,257785
21719,257789
21720,257794
21721,257796
21722,257821
21723,257823
21724,257832
21725,257844
21726,257848
21727,257854
21728,257861
21729,257872
21730,257875
21731,257876
21732,257883
21733,257888
21734,257895
21735,257900
21736,257906
21737,257907
21738,257920
21739,257921
21740,257926
21741,257932
21742,257940
21743,257947
21744,257953
21745,257958
21746,257967
21747,257977
21748,257986
21749,258012
21750,258013
21751,258031
21752,258034
21753,258037
21754,258051
21755,258056
21756,258058
21757,258066
21758,258074
21759,258077
21760,258090
21761,258109
21762,258114
21763,258124
21764,258127
21765,258141
21766,258148
21767,258151
21768,258163
21769,258166
21770,258169
21771,258179
21772,258190
21773,258193
21774,258207
21775,258220
21776,258222
21777,258223
21778,258225
21779,258227
21780,258231
21781,258233
21782,258249
21783,258255
21784,258259
21785,258276
21786,258281
21787,258302
21788,258305
21789,258310
21790,258334
21791,258335
21792,258338
21793,258345
21794,258360
21795,258363
21796,258381
21797,258384
21798,258387
21799,258400
21800,258402
21801,258406
21802,258408
21803,258432
21804,258443
21805,258461
21806,258488
21807,258489
21808,258508
21809,258524
21810,258527
21811,258545
21812,258549
21813,258560
21814,258565
21815,258567
21816,258575
21817,258590
21818,258591
21819,258592
21820,258603
21821,258606
21822,258610
21823,258627
21824,258631
21825,258637
21826,258638
21827,258640
21828,258645
21829,258651
21830,258652
21831,258653
21832,258662
21833,258663
21834,258671
21835,258679
21836,258685
21837,258686
21838,258697
21839,258705
21840,258723
21841,258724
21842,258734
21843,258763
21844,258764
21845,258771
21846,258773
21847,258782
21848,258784
21849,258790
21850,258811
21851,258817
21852,258818
21853,258832
21854,258837
21855,258841
21856,258842
21857,258843
21858,258860
21859,258875
21860,258881
21861,258887
21862,258889
21863,258924
21864,258925
21865,258948
21866,258949
21867,258963
21868,258964
21869,258966
21870,258973
21871,258974
21872,258979
21873,258989
21874,258997
21875,259001
21876,259013
21877,259018
21878,259020
21879,259031
21880,259044
21881,259050
21882,259064
21883,259078
21884,259088
21885,259124
21886,259125
21887,259135
21888,259137
21889,259146
21890,259148
21891,259168
21892,259178
21893,259194
21894,259198
21895,259204
21896,259209
21897,259223
21898,259228
21899,259234
21900,259237
21901,259246
21902,259247
21903,259249
21904,259264
21905,259274
21906,259281
21907,259283
21908,259284
21909,259285
21910,259286
21911,259291
21912,259304
21913,259309
21914,259322
21915,259323
21916,259331
21917,259339
21918,259344
21919,259350
21920,259353
21921,259356
21922,259365
21923,259377
21924,259397
21925,259403
21926,259411
21927,259415
21928,259420
21929,259423
21930,259424
21931,259431
21932,259434
21933,259438
21934,259439
21935,259441
21936,259452
21937,259460
21938,259471
21939,259483
21940,259494
21941,259496
21942,259500
21943,259512
21944,259526
21945,259528
21946,259548
21947,259568
21948,259593
21949,259603
21950,259611
21951,259620
21952,259621
21953,259623
21954,259633
21955,259648
21956,259678
21957,259691
21958,259693
21959,259708
21960,259720
21961,259734
21962,259741
21963,259749
21964,259750
21965,259752
21966,259755
21967,259759
21968,259776
21969,259779
21970,259790
21971,259797
21972,259799
21973,259804
21974,259807
21975,259810
21976,259811
21977,259822
21978,259833
21979,259838
21980,259844
21981,259846
21982,259848
21983,259861
21984,259867
21985,259876
21986,259880
21987,259897
21988,259908
21989,259912
21990,259920
21991,259922
21992,259928
21993,259932
21994,259946
21995,259962
21996,259982
21997,259985
21998,259994
21999,259996
22000,260000
22001,260007
22002,260018
22003,260021
22004,260038
22005,260051
22006,260052
22007,260070
22008,260074
22009,260080
22010,260092
22011,260097
22012,260101
22013,260108
22014,260117
22015,260129
22016,260142
22017,260145
22018,260146
22019,260147
22020,260148
22021,260153
22022,260156
22023,260171
22024,260202
22025,260221
22026,260222
22027,260226
22028,260227
22029,260247
22030,260251
22031,260261
22032,260264
22033,260266
22034,260268
22035,260289
22036,260301
22037,260316
22038,260348
22039,260359
22040,260364
22041,260391
22042,260422
22043,260435
22044,260438
22045,260446
22046,260447
22047,260458
22048,260461
22049,260469
22050,260471
22051,260482
22052,260484
22053,260487
22054,260489
22055,260500
22056,260508
22057,260509
22058,260512
22059,260525
22060,260530
22061,260533
22062,260538
22063,260541
22064,260546
22065,260551
22066,260556
22067,260561
22068,260566
22069,260572
22070,260579
22071,260582
22072,260583
22073,260584
22074,260586
22075,260589
22076,260608
22077,260632
22078,260634
22079,260635
22080,260645
22081,260659
22082,260665
22083,260673
22084,260675
22085,260676
22086,260700
22087,260721
22088,260723
22089,260732
22090,260738
22091,260748
22092,260782
22093,260806
22094,260820
22095,260825
22096,260830
22097,260844
22098,260858
22099,260860
22100,260863
22101,260867
22102,260875
22103,260877
22104,260902
22105,260910
22106,260913
22107,260923
22108,260926
22109,260936
22110,260937
22111,260948
22112,260959
22113,260962
22114,260986
22115,260988
22116,260992
22117,260997
22118,261007
22119,261031
22120,261039
22121,261044
22122,261055
22123,261058
22124,261069
22125,261079
22126,261084
22127,261097
22128,261101
22129,261111
22130,261115
22131,261116
22132,261121
22133,261124
22134,261126
22135,261132
22136,261161
22137,261162
22138,261175
22139,261187
22140,261191
22141,261195
22142,261197
22143,261204
22144,261231
22145,261248
22146,261263
22147,261268
22148,261273
22149,261274
22150,261277
22151,261283
22152,261293
22153,261302
22154,261309
22155,261318
22156,261340
22157,261346
22158,261355
22159,261357
22160,261365
22161,261366
22162,261376
22163,261380
22164,261385
22165,261403
22166,261416
22167,261424
22168,261425
22169,261431
22170,261433
22171,261435
22172,261440
22173,261450
22174,261456
22175,261464
22176,261465
22177,261473
22178,261475
22179,261476
22180,261480
22181,261481
22182,261495
22183,261500
22184,261506
22185,261544
22186,261551
22187,261566
22188,261573
22189,261587
22190,261592
22191,261594
22192,261626
22193,261635
22194,261649
22195,261653
22196,261660
22197,261668
22198,261669
22199,261676
22200,261688
22201,261691
22202,261699
22203,261704
22204,261718
22205,261719
22206,261735
22207,261742
22208,261746
22209,261749
22210,261759
22211,261763
22212,261772
22213,261795
22214,261798
22215,261804
22216,261806
22217,261813
22218,261814
22219,261827
22220,261835
22221,261839
22222,261840
22223,261845
22224,261846
22225,261850
22226,261853
22227,261870
22228,261883
22229,261885
22230,261888
22231,261892
22232,261895
22233,261906
22234,261912
22235,261918
22236,261926
22237,261930
22238,261947
22239,261956
22240,261958
22241,261960
22242,261961
22243,261965
22244,261967
22245,261968
22246,261974
22247,261980
22248,261981
22249,261983
22250,261992
22251,261998
22252,262002
22253,262006
22254,262014
22255,262017
22256,262021
22257,262038
22258,262040
22259,262043
22260,262052
22261,262054
22262,262056
22263,262058
22264,262062
22265,262065
22266,262067
22267,262070
22268,262078
22269,262084
22270,262091
22271,262092
22272,262112
22273,262114
22274,262132
22275,262140
22276,262152
22277,262159
22278,262172
22279,262180
22280,262181
22281,262188
22282,262202
22283,262206
22284,262213
22285,262227
22286,262239
22287,262243
22288,262246
22289,262251
22290,262269
22291,262272
22292,262276
22293,262277
22294,262278
22295,262281
22296,262298
22297,262308
22298,262316
22299,262320
22300,262321
22301,262337
22302,262354
22303,262362
22304,262364
22305,262365
22306,262372
22307,262373
22308,262380
22309,262392
22310,262399
22311,262407
22312,262418
22313,262429
22314,262430
22315,262446
22316,262455
22317,262459
22318,262475
22319,262478
22320,262492
22321,262520
22322,262535
22323,262537
22324,262538
22325,262541
22326,262554
22327,262559
22328,262561
22329,262562
22330,262575
22331,262576
22332,262579
22333,262581
22334,262590
22335,262599
22336,262607
22337,262608
22338,262613
22339,262620
22340,262621
22341,262622
22342,262623
22343,262629
22344,262633
22345,262650
22346,262655
22347,262659
22348,262660
22349,262663
22350,262665
22351,262666
22352,262679
22353,262681
22354,262702
22355,262705
22356,262716
22357,262725
22358,262732
22359,262743
22360,262749
22361,262752
22362,262756
22363,262758
22364,262772
22365,262784
22366,262791
22367,262793
22368,262802
22369,262814
22370,262817
22371,262820
22372,262827
22373,262832
22374,262845
22375,262847
22376,262859
22377,262862
22378,262864
22379,262865
22380,262887
22381,262914
22382,262939
22383,262943
22384,262958
22385,262963
22386,262970
22387,262979
22388,262986
22389,263004
22390,263015
22391,263016
22392,263028
22393,263029
22394,263031
22395,263044
22396,263046
22397,263056
22398,263059
22399,263061
22400,263077
22401,263087
22402,263105
22403,263116
22404,263120
22405,263127
22406,263137
22407,263166
22408,263175
22409,263184
22410,263185
22411,263205
22412,263208
22413,263210
22414,263220
22415,263224
22416,263228
22417,263240
22418,263243
22419,263288
22420,263290
22421,263306
22422,263312
22423,263319
22424,263326
22425,263331
22426,263339
22427,263347
22428,263353
22429,263355
22430,263368
22431,263408
22432,263414
22433,263421
22434,263440
22435,263458
22436,263460
22437,263475
22438,263477
22439,263479
22440,263489
22441,263492
22442,263493
22443,263498
22444,263510
22445,263513
22446,263514
22447,263517
22448,263518
22449,263548
22450,263561
22451,263564
22452,263565
22453,263576
22454,263580
22455,263582
22456,263584
22457,263593
22458,263594
22459,263598
22460,263602
22461,263611
22462,263640
22463,263642
22464,263643
22465,263646
22466,263658
22467,263664
22468,263683
22469,263703
22470,263705
22471,263709
22472,263715
22473,263728
22474,263732
22475,263735
22476,263748
22477,263750
22478,263751
22479,263759
22480,263763
22481,263765
22482,263780
22483,263783
22484,263786
22485,263794
22486,263799
22487,263802
22488,263803
22489,263820
22490,263846
22491,263857
22492,263858
22493,263860
22494,263864
22495,263870
22496,263879
22497,263881
22498,263882
22499,263895
22500,263909
22501,263918
22502,263940
22503,263945
22504,263946
22505,263947
22506,263948
22507,263962
22508,263972
22509,263974
22510,263981
22511,263984
22512,263992
22513,264001
22514,264007
22515,264010
22516,264011
22517,264015
22518,264023
22519,264030
22520,264033
22521,264037
22522,264043
22523,264044
22524,264045
22525,264050
22526,264055
22527,264059
22528,264060
22529,264062
22530,264069
22531,264077
22532,264078
22533,264087
22534,264094
22535,264095
22536,264112
22537,264113
22538,264131
22539,264145
22540,264148
22541,264157
22542,264161
22543,264173
22544,264188
22545,264195
22546,264198
22547,264199
22548,264207
22549,264209
22550,264226
22551,264227
22552,264243
22553,264246
22554,264252
22555,264254
22556,264259
22557,264274
22558,264280
22559,264285
22560,264299
22561,264331
22562,264334
22563,264338
22564,264341
22565,264344
22566,264347
22567,264350
22568,264360
22569,264365
22570,264367
22571,264378
22572,264381
22573,264397
22574,264401
22575,264405
22576,264417
22577,264422
22578,264423
22579,264424
22580,264436
22581,264441
22582,264451
22583,264453
22584,264457
22585,264460
22586,264464
22587,264469
22588,264485
22589,264491
22590,264505
22591,264535
22592,264538
22593,264541
22594,264544
22595,264545
22596,264549
22597,264557
22598,264563
22599,264569
22600,264574
22601,264587
22602,264608
22603,264610
22604,264621
22605,264627
22606,264642
22607,264644
22608,264655
22609,264660
22610,264667
22611,264691
22612,264694
22613,264695
22614,264700
22615,264709
22616,264712
22617,264714
22618,264722
22619,264728
22620,264742
22621,264744
22622,264748
22623,264760
22624,264763
22625,264771
22626,264773
22627,264786
22628,264787
22629,264809
22630,264811
22631,264822
22632,264823
22633,264831
22634,264834
22635,264841
22636,264848
22637,264849
22638,264863
22639,264867
22640,264874
22641,264875
22642,264877
22643,264897
22644,264900
22645,264906
22646,264909
22647,264913
22648,264922
22649,264924
22650,264927
22651,264935
22652,264938
22653,264968
22654,264975
22655,264979
22656,264989
22657,265001
22658,265009
22659,265014
22660,265016
22661,265027
22662,265049
22663,265061
22664,265068
22665,265072
22666,265100
22667,265105
22668,265106
22669,265110
22670,265123
22671,265126
22672,265131
22673,265134
22674,265144
22675,265146
22676,265154
22677,265164
22678,265170
22679,265172
22680,265173
22681,265178
22682,265187
22683,265191
22684,265194
22685,265216
22686,265228
22687,265231
22688,265232
22689,265233
22690,265242
22691,265243
22692,265246
22693,265259
22694,265265
22695,265266
22696,265268
22697,265280
22698,265287
22699,265297
22700,265298
22701,265300
22702,265301
22703,265305
22704,265307
22705,265314
22706,265320
22707,265331
22708,265333
22709,265336
22710,265337
22711,265344
22712,265346
22713,265371
22714,265380
22715,265386
22716,265389
22717,265409
22718,265414
22719,265415
22720,265419
22721,265422
22722,265457
22723,265461
22724,265463
22725,265468
22726,265474
22727,265478
22728,265480
22729,265488
22730,265493
22731,265510
22732,265519
22733,265521
22734,265529
22735,265533
22736,265577
22737,265591
22738,265596
22739,265607
22740,265618
22741,265619
22742,265620
22743,265628
22744,265661
22745,265669
22746,265680
22747,265707
22748,265714
22749,265716
22750,265717
22751,265718
22752,265723
22753,265730
22754,265732
22755,265744
22756,265751
22757,265760
22758,265777
22759,265783
22760,265791
22761,265792
22762,265797
22763,265798
22764,265806
22765,265815
22766,265816
22767,265821
22768,265833
22769,265854
22770,265856
22771,265858
22772,265862
22773,265863
22774,265879
22775,265881
22776,265894
22777,265895
22778,265896
22779,265898
22780,265900
22781,265907
22782,265910
22783,265917
22784,265941
22785,265955
22786,265957
22787,265961
22788,265966
22789,265969
22790,265974
22791,265976
22792,265979
22793,265985
22794,265988
22795,265990
22796,265991
22797,265993
22798,265995
22799,266009
22800,266010
22801,266014
22802,266020
22803,266022
22804,266029
22805,266045
22806,266057
22807,266060
22808,266065
22809,266071
22810,266072
22811,266074
22812,266076
22813,266089
22814,266091
22815,266097
22816,266099
22817,266106
22818,266117
22819,266120
22820,266129
22821,266132
22822,266139
22823,266140
22824,266141
22825,266146
22826,266149
22827,266159
22828,266165
22829,266171
22830,266173
22831,266177
22832,266179
22833,266186
22834,266210
22835,266227
22836,266266
22837,266291
22838,266319
22839,266321
22840,266323
22841,266329
22842,266331
22843,266333
22844,266334
22845,266338
22846,266340
22847,266344
22848,266354
22849,266359
22850,266362
22851,266364
22852,266365
22853,266379
22854,266380
22855,266387
22856,266393
22857,266396
22858,266406
22859,266418
22860,266424
22861,266440
22862,266442
22863,266444
22864,266453
22865,266455
22866,266461
22867,266462
22868,266465
22869,266466
22870,266468
22871,266471
22872,266479
22873,266499
22874,266536
22875,266543
22876,266544
22877,266556
22878,266561
22879,266573
22880,266578
22881,266590
22882,266596
22883,266624
22884,266629
22885,266635
22886,266644
22887,266650
22888,266659
22889,266666
22890,266668
22891,266674
22892,266680
22893,266686
22894,266714
22895,266730
22896,266734
22897,266740
22898,266745
22899,266749
22900,266750
22901,266751
22902,266752
22903,266753
22904,266759
22905,266763
22906,266766
22907,266783
22908,266805
22909,266812
22910,266813
22911,266816
22912,266819
22913,266820
22914,266833
22915,266842
22916,266847
22917,266848
22918,266865
22919,266867
22920,266874
22921,266885
22922,266888
22923,266890
22924,266932
22925,266941
22926,266942
22927,266948
22928,266959
22929,266977
22930,266983
22931,266984
22932,266999
22933,267000
22934,267023
22935,267031
22936,267035
22937,267046
22938,267050
22939,267058
22940,267070
22941,267079
22942,267080
22943,267093
22944,267094
22945,267102
22946,267107
22947,267108
22948,267113
22949,267127
22950,267136
22951,267143
22952,267155
22953,267180
22954,267182
22955,267184
22956,267192
22957,267195
22958,267220
22959,267228
22960,267237
22961,267241
22962,267242
22963,267247
22964,267259
22965,267260
22966,267265
22967,267269
22968,267272
22969,267275
22970,267282
22971,267284
22972,267294
22973,267298
22974,267304
22975,267316
22976,267324
22977,267327
22978,267333
22979,267338
22980,267341
22981,267342
22982,267344
22983,267345
22984,267347
22985,267361
22986,267374
22987,267379
22988,267380
22989,267382
22990,267394
22991,267403
22992,267405
22993,267412
22994,267421
22995,267437
22996,267438
22997,267443
22998,267446
22999,267460
23000,267466
23001,267469
23002,267474
23003,267488
23004,267490
23005,267496
23006,267499
23007,267501
23008,267518
23009,267522
23010,267524
23011,267532
23012,267535
23013,267547
23014,267550
23015,267559
23016,267581
23017,267586
23018,267588
23019,267592
23020,267597
23021,267600
23022,267608
23023,267620
23024,267625
23025,267628
23026,267633
23027,267639
23028,267649
23029,267659
23030,267662
23031,267671
23032,267672
23033,267677
23034,267679
23035,267682
23036,267687
23037,267689
23038,267690
23039,267707
23040,267709
23041,267716
23042,267738
23043,267744
23044,267752
23045,267754
23046,267755
23047,267757
23048,267758
23049,267767
23050,267771
23051,267808
23052,267815
23053,267833
23054,267841
23055,267843
23056,267847
23057,267857
23058,267869
23059,267881
23060,267887
23061,267890
23062,267892
23063,267895
23064,267899
23065,267906
23066,267912
23067,267917
23068,267927
23069,267930
23070,267934
23071,267950
23072,267965
23073,267966
23074,267976
23075,267998
23076,267999
23077,268012
23078,268013
23079,268014
23080,268020
23081,268028
23082,268032
23083,268039
23084,268041
23085,268046
23086,268059
23087,268064
23088,268066
23089,268073
23090,268077
23091,268085
23092,268090
23093,268109
23094,268139
23095,268151
23096,268153
23097,268155
23098,268163
23099,268166
23100,268185
23101,268189
23102,268190
23103,268192
23104,268211
23105,268213
23106,268214
23107,268220
23108,268225
23109,268227
23110,268230
23111,268247
23112,268250
23113,268268
23114,268269
23115,268271
23116,268274
23117,268280
23118,268291
23119,268299
23120,268301
23121,268306
23122,268307
23123,268310
23124,268317
23125,268328
23126,268329
23127,268337
23128,268338
23129,268357
23130,268363
23131,268373
23132,268380
23133,268386
23134,268394
23135,268407
23136,268411
23137,268417
23138,268421
23139,268422
23140,268426
23141,268427
23142,268439
23143,268445
23144,268446
23145,268459
23146,268465
23147,268466
23148,268495
23149,268497
23150,268504
23151,268508
23152,268513
23153,268525
23154,268545
23155,268546
23156,268550
23157,268568
23158,268570
23159,268590
23160,268591
23161,268602
23162,268609
23163,268616
23164,268623
23165,268645
23166,268652
23167,268668
23168,268685
23169,268707
23170,268711
23171,268714
23172,268736
23173,268746
23174,268747
23175,268749
23176,268760
23177,268761
23178,268764
23179,268781
23180,268790
23181,268799
23182,268809
23183,268814
23184,268817
23185,268822
23186,268827
23187,268828
23188,268829
23189,268845
23190,268853
23191,268859
23192,268900
23193,268911
23194,268913
23195,268917
23196,268930
23197,268934
23198,268935
23199,268938
23200,268948
23201,268950
23202,268958
23203,268975
23204,268982
23205,268983
23206,268997
23207,269009
23208,269012
23209,269017
23210,269031
23211,269038
23212,269041
23213,269045
23214,269050
23215,269056
23216,269058
23217,269060
23218,269067
23219,269082
23220,269098
23221,269105
23222,269117
23223,269123
23224,269128
23225,269143
23226,269149
23227,269162
23228,269168
23229,269172
23230,269175
23231,269189
23232,269194
23233,269197
23234,269204
23235,269211
23236,269217
23237,269222
23238,269227
23239,269228
23240,269232
23241,269250
23242,269251
23243,269257
23244,269262
23245,269263
23246,269267
23247,269275
23248,269276
23249,269279
23250,269293
23251,269300
23252,269305
23253,269309
23254,269317
23255,269352
23256,269377
23257,269378
23258,269389
23259,269392
23260,269394
23261,269402
23262,269408
23263,269410
23264,269417
23265,269421
23266,269462
23267,269481
23268,269488
23269,269489
23270,269491
23271,269495
23272,269503
23273,269510
23274,269515
23275,269522
23276,269523
23277,269536
23278,269537
23279,269549
23280,269571
23281,269576
23282,269587
23283,269595
23284,269601
23285,269610
23286,269618
23287,269620
23288,269623
23289,269637
23290,269642
23291,269652
23292,269655
23293,269661
23294,269663
23295,269665
23296,269666
23297,269667
23298,269673
23299,269693
23300,269701
23301,269702
23302,269704
23303,269718
23304,269727
23305,269732
23306,269736
23307,269738
23308,269741
23309,269744
23310,269749
23311,269750
23312,269758
23313,269775
23314,269776
23315,269777
23316,269789
23317,269794
23318,269797
23319,269807
23320,269813
23321,269844
23322,269848
23323,269871
23324,269877
23325,269878
23326,269887
23327,269904
23328,269913
23329,269938
23330,269941
23331,269953
23332,269954
23333,269955
23334,269958
23335,269960
23336,269966
23337,269975
23338,269978
23339,269989
23340,269993
23341,269998
23342,270001
23343,270020
23344,270023
23345,270028
23346,270048
23347,270061
23348,270062
23349,270096
23350,270108
23351,270118
23352,270120
23353,270122
23354,270127
23355,270131
23356,270142
23357,270146
23358,270148
23359,270152
23360,270165
23361,270170
23362,270188
23363,270204
23364,270235
23365,270243
23366,270254
23367,270265
23368,270270
23369,270287
23370,270295
23371,270296
23372,270302
23373,270304
23374,270307
23375,270310
23376,270317
23377,270324
23378,270326
23379,270337
23380,270363
23381,270371
23382,270373
23383,270375
23384,270376
23385,270379
23386,270383
23387,270390
23388,270393
23389,270402
23390,270410
23391,270411
23392,270412
23393,270415
23394,270417
23395,270436
23396,270440
23397,270449
23398,270450
23399,270457
23400,270460
23401,270461
23402,270467
23403,270473
23404,270486
23405,270488
23406,270513
23407,270518
23408,270522
23409,270526
23410,270532
23411,270545
23412,270548
23413,270550
23414,270562
23415,270564
23416,270571
23417,270572
23418,270574
23419,270575
23420,270579
23421,270612
23422,270613
23423,270622
23424,270636
23425,270643
23426,270644
23427,270645
23428,270658
23429,270661
23430,270665
23431,270676
23432,270685
23433,270695
23434,270712
23435,270719
23436,270740
23437,270753
23438,270756
23439,270759
23440,270760
23441,270764
23442,270767
23443,270778
23444,270782
23445,270794
23446,270795
23447,270799
23448,270807
23449,270821
23450,270826
23451,270829
23452,270831
23453,270843
23454,270844
23455,270847
23456,270854
23457,270856
23458,270861
23459,270862
23460,270864
23461,270881
23462,270883
23463,270885
23464,270888
23465,270894
23466,270906
23467,270914
23468,270919
23469,270935
23470,270945
23471,270957
23472,270966
23473,270970
23474,270971
23475,270976
23476,270977
23477,270978
23478,270979
23479,270982
23480,270987
23481,270989
23482,270991
23483,270992
23484,270993
23485,270997
23486,271010
23487,271025
23488,271037
23489,271038
23490,271054
23491,271056
23492,271065
23493,271070
23494,271095
23495,271099
23496,271102
23497,271103
23498,271105
23499,271106
23500,271117
23501,271134
23502,271135
23503,271137
23504,271145
23505,271149
23506,271195
23507,271199
23508,271200
23509,271220
23510,271233
23511,271234
23512,271236
23513,271248
23514,271250
23515,271251
23516,271255
23517,271261
23518,271269
23519,271276
23520,271296
23521,271304
23522,271314
23523,271318
23524,271322
23525,271325
23526,271354
23527,271355
23528,271359
23529,271361
23530,271363
23531,271367
23532,271368
23533,271369
23534,271393
23535,271409
23536,271415
23537,271418
23538,271429
23539,271431
23540,271432
23541,271442
23542,271446
23543,271448
23544,271450
23545,271452
23546,271460
23547,271461
23548,271472
23549,271496
23550,271515
23551,271527
23552,271537
23553,271544
23554,271562
23555,271565
23556,271566
23557,271567
23558,271570
23559,271576
23560,271582
23561,271586
23562,271593
23563,271598
23564,271606
23565,271607
23566,271616
23567,271617
23568,271624
23569,271638
23570,271652
23571,271657
23572,271662
23573,271665
23574,271667
23575,271670
23576,271675
23577,271679
23578,271682
23579,271696
23580,271699
23581,271733
23582,271739
23583,271746
23584,271753
23585,271756
23586,271762
23587,271777
23588,271781
23589,271785
23590,271786
23591,271790
23592,271801
23593,271806
23594,271807
23595,271810
23596,271811
23597,271815
23598,271847
23599,271875
23600,271878
23601,271880
23602,271883
23603,271911
23604,271912
23605,271914
23606,271922
23607,271933
23608,271945
23609,271952
23610,271954
23611,271961
23612,271967
23613,271969
23614,271980
23615,271989
23616,271991
23617,272000
23618,272004
23619,272010
23620,272013
23621,272029
23622,272030
23623,272031
23624,272035
23625,272040
23626,272043
23627,272055
23628,272068
23629,272075
23630,272081
23631,272090
23632,272104
23633,272116
23634,272121
23635,272129
23636,272143
23637,272146
23638,272148
23639,272152
23640,272167
23641,272180
23642,272192
23643,272201
23644,272205
23645,272209
23646,272211
23647,272228
23648,272233
23649,272235
23650,272249
23651,272267
23652,272270
23653,272276
23654,272302
23655,272303
23656,272308
23657,272309
23658,272311
23659,272313
23660,272353
23661,272366
23662,272367
23663,272371
23664,272381
23665,272404
23666,272405
23667,272418
23668,272419
23669,272425
23670,272438
23671,272444
23672,272445
23673,272462
23674,272474
23675,272478
23676,272479
23677,272480
23678,272482
23679,272511
23680,272512
23681,272516
23682,272517
23683,272522
23684,272537
23685,272555
23686,272564
23687,272566
23688,272573
23689,272575
23690,272583
23691,272593
23692,272627
23693,272628
23694,272630
23695,272632
23696,272635
23697,272636
23698,272661
23699,272669
23700,272672
23701,272681
23702,272682
23703,272691
23704,272697
23705,272706
23706,272708
23707,272717
23708,272722
23709,272723
23710,272737
23711,272744
23712,272752
23713,272757
23714,272760
23715,272763
23716,272768
23717,272779
23718,272781
23719,272787
23720,272795
23721,272799
23722,272820
23723,272821
23724,272829
23725,272852
23726,272863
23727,272878
23728,272886
23729,272891
23730,272903
23731,272914
23732,272928
23733,272937
23734,272938
23735,272944
23736,272965
23737,272967
23738,272969
23739,272983
23740,272998
23741,273002
23742,273005
23743,273010
23744,273011
23745,273017
23746,273021
23747,273023
23748,273027
23749,273035
23750,273047
23751,273053
23752,273060
23753,273062
23754,273074
23755,273078
23756,273079
23757,273087
23758,273107
23759,273109
23760,273112
23761,273113
23762,273117
23763,273121
23764,273137
23765,273156
23766,273157
23767,273177
23768,273192
23769,273193
23770,273194
23771,273198
23772,273199
23773,273206
23774,273213
23775,273235
23776,273244
23777,273247
23778,273248
23779,273254
23780,273259
23781,273270
23782,273272
23783,273287
23784,273289
23785,273294
23786,273301
23787,273304
23788,273313
23789,273314
23790,273333
23791,273336
23792,273343
23793,273353
23794,273359
23795,273371
23796,273402
23797,273415
23798,273420
23799,273424
23800,273428
23801,273429
23802,273443
23803,273457
23804,273458
23805,273467
23806,273477
23807,273482
23808,273495
23809,273496
23810,273503
23811,273507
23812,273508
23813,273510
23814,273524
23815,273552
23816,273556
23817,273566
23818,273579
23819,273584
23820,273595
23821,273606
23822,273623
23823,273625
23824,273638
23825,273660
23826,273664
23827,273683
23828,273686
23829,273687
23830,273699
23831,273700
23832,273719
23833,273721
23834,273728
23835,273764
23836,273770
23837,273774
23838,273792
23839,273806
23840,273807
23841,273818
23842,273823
23843,273835
23844,273856
23845,273861
23846,273863
23847,273864
23848,273874
23849,273879
23850,273892
23851,273895
23852,273899
23853,273900
23854,273912
23855,273921
23856,273941
23857,273946
23858,273954
23859,273956
23860,273962
23861,273968
23862,273985
23863,274000
23864,274003
23865,274004
23866,274006
23867,274019
23868,274022
23869,274023
23870,274034
23871,274043
23872,274052
23873,274054
23874,274058
23875,274063
23876,274070
23877,274072
23878,274081
23879,274108
23880,274118
23881,274125
23882,274129
23883,274140
23884,274142
23885,274146
23886,274147
23887,274155
23888,274163
23889,274165
23890,274174
23891,274182
23892,274186
23893,274188
23894,274193
23895,274198
23896,274216
23897,274219
23898,274225
23899,274229
23900,274248
23901,274268
23902,274274
23903,274286
23904,274289
23905,274297
23906,274302
23907,274326
23908,274346
23909,274348
23910,274349
23911,274350
23912,274353
23913,274359
23914,274364
23915,274368
23916,274373
23917,274378
23918,274389
23919,274390
23920,274391
23921,274392
23922,274396
23923,274408
23924,274409
23925,274424
23926,274453
23927,274460
23928,274465
23929,274468
23930,274481
23931,274482
23932,274484
23933,274490
23934,274509
23935,274511
23936,274515
23937,274521
23938,274523
23939,274525
23940,274539
23941,274541
23942,274574
23943,274585
